"2010-02-02",76.619996,157.57999,58.469986,16.289994,13.95,13.02,16.849991,26.039994,4.9299994,125.53,31.609986,63.989991,55.359986,16.549988,8.0999995,19.239991,65.559998,3.6699992,50.819993,12.87,53.489991,36.779999,28.789994,41.669999,27.599991,24.649994
"2010-02-03",76.189988,157.09,57.489991,15.97,14.16,13.39,16.679993,25.529999,4.7099991,125.65999,31.059998,63.62999,55.189988,16.259995,7.83,18.619996,64.25,3.5999995,50.599991,12.32,54.26999,34.619996,28.14,41.529999,27.39,25.229996
"2010-02-04",73.689988,154.4,56.339997,15.52,13.36,13.13,16.039994,24.829987,4.54,123,30.5,62.64,52.409989,15.34,6,18.029999,63.849991,3.4099999,49.069993,11.78,52.969986,33.449997,27.059998,40.659989,25.189988,24.179993
"2010-02-05",68.64,155.37999,56.589997,15.42,13.25,13.44,15.79,25.029999,4.6299992,123.51999,30.159989,62.64,52.719986,14.71,5.8199997,17.959992,63.899994,3.4299994,49.299988,12,53.449997,33.309998,27.419999,40.059998,25.209992,23.649994
"2010-02-08",68.349991,156.93999,56.359986,15.21,13.06,13.3,15.6,24.76999,4.58,121.87999,30.25,62.369996,52.009995,15.39,5.5199996,17.839997,63.199997,3.5099993,48.779999,11.58,52.929993,33.289994,26.429993,39.729996,25.159989,23.599991
"2010-02-09",67.949997,159.04999,56.37999,15.39,13.54,13.42,15.6,24.869996,4.6499997,123.21,30.679993,62.759995,52.489991,15.6,5.3899994,17.87999,63.76999,3.6499997,49.14,11.99,53.25,33.609986,26.709992,40.14,25.609986,24.089997
"2010-02-10",68.219986,158.5,56.12999,15.31,13.55,13.59,15.69,24.969986,4.7099991,122.81,30.099991,62.729996,52.329987,15.61,5.29,17.739991,62.979996,3.3599997,48.949997,11.98,53.239991,33.299988,27.179993,40.089997,25.159989,23.919999
"2010-02-11",68.399994,158.65,56.009995,15.33,13.7,13.7,15.77,25.39,4.79,123.73,30.239991,62.909989,52.619996,16.989991,5.5999995,17.869996,63.729996,3.2599993,49.159989,12.46,53.079987,33.599991,27.079987,40.659989,26,23.829987
"2010-02-12",68.529999,160.85,55.919999,15.34,13.84,13.8,15.55,25.809998,4.6799994,124,30.369996,62.719986,52.339997,16.959992,5.75,17.799988,63.949997,3.1599999,48.64,13.21,52.899994,33.489991,26.87999,40.719986,25.589997,23.859986
"2010-02-16",70.409989,164.87,56.939988,15.67,14.36,14,16.039994,27.159989,4.8199997,125.23,31.549988,63.609986,52.599991,17.339997,5.9599991,17.719986,64.539994,3.1499997,50.089997,13.15,53.559998,34.079987,27.39,41,25.849991,23.759995
"2010-02-17",70.179993,165.62,57.649994,15.66,14.85,14.1,16.149994,27.109986,4.7599993,126.32999,30.839997,63.979996,52.979996,17.339997,6.1699992,17.669999,65.039994,3.2399998,50.599991,13.1,54.059998,34.189988,27.329987,41.199997,25.909989,24.259995
"2010-02-18",69.949997,163.18999,57.37999,15.73,15.37,14.29,16.239991,28.089997,4.7199994,127.81,30.87999,64.529999,53.009995,17.039994,6.3099995,17.729996,65.229996,3.3099995,50.739991,13.23,53.469986,34.689988,27.339997,41.669999,25.869996,24.429993
"2010-02-19",69.64,163.67,57.539994,16,15.46,14.47,16.169999,28.549988,4.8499995,127.18999,31.399994,63.809998,53.199997,17.309998,6.2299996,17.989991,65.369996,3.4899998,50.729996,13.39,53.489991,34.859986,27.369996,42.009995,26.299988,25.149994
"2010-02-22",69.919999,163.07,57.739991,16.189988,15.63,14.46,16.25,28,4.9299994,126.85,31.259995,63.489991,52.859986,17.169999,6.5,17.949997,64.809998,3.4799996,50.64,13.26,53.829987,34.75,28.009995,42.079987,26.609986,24.709992
"2010-02-23",70.069993,164.24,56.959992,16.14,15.3,14.26,15.95,28.469986,4.8099995,126.46,31.199997,63.309998,52.729996,16.279999,6.4599991,17.669999,64.12999,3.3399992,50.059998,13.1,53.619996,34.759995,27.289994,41.869996,25.779999,24.87999
"2010-02-24",69.869996,164.96,57.599991,16.419999,15.91,14.36,16.119996,28.279999,4.8899994,127.59,31.909989,63.449997,52.399994,16.26999,6.5899992,17.809998,64.39,3.2799998,50.989991,13.07,53.919999,35.5,27.659989,42.319993,27.709992,24.919999
"2010-02-25",68.979996,166.07999,57.089997,16.14,16.119996,14.32,15.92,27.959992,4.7999993,127.07,31.939988,63.279999,52.309998,16.26999,6.6799994,17.689988,64.339997,3.29,50.949997,13.2,54.149994,36.01999,27.439988,42.399994,27.789994,24.779999
"2010-02-26",68.579987,165.93,56.929993,16.439988,16.219986,14.25,16.059998,27.709992,4.8099995,127.15999,32.059998,63,52.149994,16.409989,6.3799992,17.549988,63.37999,3.33,51.51999,13.48,54.069993,35.239991,27.339997,41.979996,28.26999,24.779999
"2010-03-01",69.159989,166,57.26999,16.829987,16.709992,14.19,15.9,27.669999,4.7999993,128.57,33.359986,63.39,52.159989,16.64,6.8399992,17.75,63.739991,3.3899994,52.239991,14.7,53.899994,35.419999,27.349991,42.689988,28.359986,25.329987
"2010-03-02",70.669999,164.74,58.449997,16.799988,16.619996,14.35,15.9,27,4.83,127.42,33.179993,63.439988,52.609986,16.599991,6.8399992,17.599991,64.079987,3.33,51.669999,14.62,53.589997,35.239991,27.869996,42.469986,28.409989,24.599991
"2010-03-03",71.319993,164.57,59,16.959992,16.87999,14.48,16.029999,27.969986,4.8099995,126.87999,33.509995,63.399994,52.569993,16.789994,6.7599993,17.319993,64.009995,3.29,51.679993,14.96,53.659989,35.359986,28.199997,42.989991,28.429993,24.51999
"2010-03-04",71.89,167.62,59.039994,17.169999,17.159989,14.4,16.109986,28.089997,4.8099995,126.71999,33.579987,63.569993,52.649994,16.549988,6.7299996,17.329987,64.729996,3.2599993,52.939988,15.35,53.959992,35,28.429993,43.189988,28.939988,25.399994
"2010-03-05",73.5,168.79,59.479996,17.429993,17.589997,14.48,16.349991,28.189988,4.9599991,127.25,34.289994,64.039994,52.929993,17.009995,6.7099991,17.479996,65.159989,3.2799998,53.489991,15.4,54.14,34.989991,29.149994,43.299988,29.809998,25.739991
"2010-03-08",74.199997,168.15,59.12999,17.559998,17.559998,14.41,16.26999,27.969986,4.9599991,126.40999,34.26999,64.199997,52.619996,17.199997,6.54,17.349991,65.259995,3.3999997,53.479996,15.43,54.149994,34.739991,28.89,43.239991,30.229996,25.589997
"2010-03-09",74.229996,167.85999,58.979996,17.509995,17.399994,14.25,16.489991,28.409989,5.0299998,125.54999,34.649994,64.26999,52.429993,17.289994,6.4299994,17.229996,65.5,3.6199999,52.859986,15.16,54.059998,34.39,28.979996,43.669999,29.729996,25.64
"2010-03-10",74.399994,168.09,58.479996,17.529999,17.489991,14.2,16.509995,28.849991,5.25,125.62,35.089997,64.289994,52.509995,16.929993,6.5099993,17.149994,64.699997,3.6499997,52.64,15.17,53.62999,34.26999,29.569993,43.62999,30.689988,25.299988
"2010-03-11",74.659989,168.65999,58.159989,17.569993,17.419999,14.06,16.479996,28.949997,5.3999997,127.6,34.719986,64.219986,52.689988,16.64,6.5999995,17.289994,65.25,3.6999999,52.809998,15.32,53.969986,33.939988,29.759995,43.549988,30.599991,25.589997
"2010-03-12",74.559998,168.89,57.809998,17.419999,17.75,13.85,17.039994,28.689988,5.4699994,127.93999,34.549988,64.179993,52.489991,16.329987,6.5899992,17.079987,65.539994,3.5999995,53.079987,15.2,53.899994,33.929993,29.62999,43.589997,30.899994,25.459992
"2010-03-15",74.119996,169,58.369996,17.529999,17.529999,13.85,17.289994,28.989991,5.4099999,127.82999,34.369996,64.569993,52.509995,16.089997,6.4499999,17.259995,65.609986,3.5899992,53.469986,15.26,55.419999,34.169999,29.89,43.949997,30.559998,25.229996
"2010-03-16",74.87999,169.17,58.049988,17.489991,18.259995,14.24,18.069993,29.149994,5.5299998,128.67,34.319993,64.529999,52.829987,16.739991,6.6899996,17.259995,65.069993,3.4499999,53.439988,15.65,55.989991,34.509995,30.279999,43.76999,31.109986,25.479996
"2010-03-17",74.549988,172,58.339997,17.579987,18.489991,14.75,18.039994,29.289994,5.7599993,127.76,34.229996,64.649994,52.959992,16.64,7.0699997,17.209992,65.759995,3.6099997,53.179993,16.199997,55.919999,34.479996,30.549988,43.399994,31.619996,26
"2010-03-18",74.759995,172.21,58.969986,17.669999,18.729996,14.93,18.189988,29.739991,5.5,128.37999,34.25,65.059998,52.839997,16.539994,6.8899994,17.229996,65.279999,3.7999993,53.039994,15.73,55.939988,34.819993,30.289994,43.579987,31.109986,25.839997
